Phi[deg],Theta[deg],im(rEPhi)[mV]
102,14,1202.57
104,14,1000.17
106,14,797.011
108,14,592.91
110,14,387.657
112,14,181.046
114,14,-27.1282
116,14,-237.055
118,14,-448.903
120,14,-662.817
122,14,-878.905
124,14,-1097.24
126,14,-1317.84
128,14,-1540.68
130,14,-1765.69
132,14,-1992.74
134,14,-2221.63
136,14,-2452.13
138,14,-2683.94
140,14,-2916.71
142,14,-3150.03
144,14,-3383.45
146,14,-3616.5
148,14,-3848.64
150,14,-4079.32
152,14,-4307.95
154,14,-4533.93
156,14,-4756.66
158,14,-4975.5
160,14,-5189.84
162,14,-5399.07
164,14,-5602.57
166,14,-5799.75
168,14,-5990.04
170,14,-6172.89
172,14,-6347.77
174,14,-6514.19
176,14,-6671.66
178,14,-6819.74
180,14,-6958.01
-180,16,-6520.59
-178,16,-6626.54
-176,16,-6721.81
-174,16,-6806.1
-172,16,-6879.16
-170,16,-6940.73
-168,16,-6990.59
-166,16,-7028.52
-164,16,-7054.36
-162,16,-7067.9
-160,16,-7069
-158,16,-7057.51
-156,16,-7033.27
-154,16,-6996.16
-152,16,-6946.08
-150,16,-6882.94
-148,16,-6806.67
-146,16,-6717.23
-144,16,-6614.63
-142,16,-6498.92
-140,16,-6370.18
-138,16,-6228.57
-136,16,-6074.29
-134,16,-5907.64
-132,16,-5728.95
-130,16,-5538.66
-128,16,-5337.27
-126,16,-5125.37
-124,16,-4903.61
-122,16,-4672.74
-120,16,-4433.56
-118,16,-4186.95
-116,16,-3933.83
-114,16,-3675.17
-112,16,-3411.97
-110,16,-3145.28
-108,16,-2876.13
-106,16,-2605.54
-104,16,-2334.54
-102,16,-2064.09
-100,16,-1795.13
-98,16,-1528.53
-96,16,-1265.09
-94,16,-1005.51
-92,16,-750.419
-90,16,-500.334
-88,16,-255.671
-86,16,-16.7406
-84,16,216.258
-82,16,443.229
-80,16,664.18
-78,16,879.213
-76,16,1088.52
-74,16,1292.36
-72,16,1491.08
-70,16,1685.06
-68,16,1874.73
-66,16,2060.54
-64,16,2242.96
-62,16,2422.43
-60,16,2599.42
-58,16,2774.32
-56,16,2947.5
-54,16,3119.29
-52,16,3289.93
-50,16,3459.59
-48,16,3628.39
-46,16,3796.34
-44,16,3963.38
-42,16,4129.37
-40,16,4294.09
-38,16,4457.23
-36,16,4618.44
-34,16,4777.27
-32,16,4933.26
-30,16,5085.88
-28,16,5234.56
-26,16,5378.74
-24,16,5517.82
-22,16,5651.21
-20,16,5778.36
-18,16,5898.71
-16,16,6011.73
-14,16,6116.97
-12,16,6213.98
-10,16,6302.39
-8,16,6381.89
-6,16,6452.22
-4,16,6513.18
-2,16,6564.64
0,16,6606.51
2,16,6638.76
4,16,6661.43
6,16,6674.59
8,16,6678.34
10,16,6672.82
12,16,6658.2
14,16,6634.67
16,16,6602.43
18,16,6561.68
20,16,6512.64
22,16,6455.51
24,16,6390.49
26,16,6317.79
28,16,6237.59
30,16,6150.08
32,16,6055.42
34,16,5953.79
36,16,5845.36
38,16,5730.3
40,16,5608.78
42,16,5481.01
44,16,5347.18
46,16,5207.52
48,16,5062.28
50,16,4911.74
52,16,4756.19
54,16,4595.99
56,16,4431.5
58,16,4263.12
60,16,4091.27
62,16,3916.41
64,16,3739
66,16,3559.55
68,16,3378.53
70,16,3196.45
72,16,3013.78
74,16,2831.01
76,16,2648.58
78,16,2466.88
80,16,2286.31
82,16,2107.16
84,16,1929.7
86,16,1754.14
88,16,1580.61
90,16,1409.16
92,16,1239.8
94,16,1072.44
96,16,906.945
98,16,743.092
100,16,580.614
102,16,419.186
104,16,258.437
106,16,97.9619
108,16,-62.6726
110,16,-223.914
112,16,-386.213
114,16,-550.012
116,16,-715.736
118,16,-883.778
120,16,-1054.49
122,16,-1228.17
124,16,-1405.06
126,16,-1585.33
128,16,-1769.08
130,16,-1956.33
132,16,-2147.03
134,16,-2341.02
136,16,-2538.08
138,16,-2737.91
140,16,-2940.12
142,16,-3144.25
144,16,-3349.79
146,16,-3556.15
148,16,-3762.7
150,16,-3968.77
152,16,-4173.66
154,16,-4376.63
156,16,-4576.95
158,16,-4773.87
160,16,-4966.65
162,16,-5154.55
164,16,-5336.88
166,16,-5512.96
168,16,-5682.12
170,16,-5843.77
172,16,-5997.32
174,16,-6142.25
176,16,-6278.06
178,16,-6404.31
180,16,-6520.59
-180,18,-6041.95
-178,18,-6127.13
-176,18,-6201.39
-174,18,-6264.5
-172,18,-6316.26
-170,18,-6356.49
-168,18,-6385.04
-166,18,-6401.77
-164,18,-6406.56
-162,18,-6399.28
-160,18,-6379.83
-158,18,-6348.09
-156,18,-6303.93
-154,18,-6247.26
-152,18,-6177.94
-150,18,-6095.9
-148,18,-6001.04
-146,18,-5893.3
-144,18,-5772.66
-142,18,-5639.12
-140,18,-5492.77
-138,18,-5333.72
-136,18,-5162.18
-134,18,-4978.43
-132,18,-4782.85
-130,18,-4575.9
-128,18,-4358.15
-126,18,-4130.28
-124,18,-3893.05
-122,18,-3647.35
-120,18,-3394.13
-118,18,-3134.45
-116,18,-2869.44
-114,18,-2600.29
-112,18,-2328.21
-110,18,-2054.48
-108,18,-1780.36
-106,18,-1507.12
-104,18,-1235.96
-102,18,-968.086
-100,18,-704.586
-98,18,-446.481
-96,18,-194.683
-94,18,50.0169
-92,18,286.957
-90,18,515.619
-88,18,735.631
-86,18,946.771
-84,18,1148.97
-82,18,1342.29
-80,18,1526.97
-78,18,1703.33
-76,18,1871.85
-74,18,2033.08
-72,18,2187.69
-70,18,2336.37
-68,18,2479.91
-66,18,2619.08
-64,18,2754.68
-62,18,2887.49
-60,18,3018.24
-58,18,3147.63
-56,18,3276.26
-54,18,3404.67
-52,18,3533.27
-50,18,3662.39
-48,18,3792.21
-46,18,3922.82
-44,18,4054.16
-42,18,4186.07
-40,18,4318.25
-38,18,4450.3
-36,18,4581.74
-34,18,4711.96
-32,18,4840.32
-30,18,4966.09
-28,18,5088.51
-26,18,5206.8
-24,18,5320.16
-22,18,5427.82
-20,18,5529
-18,18,5623.01
-16,18,5709.17
-14,18,5786.88
-12,18,5855.63
-10,18,5914.98
-8,18,5964.58
-6,18,6004.17
-4,18,6033.58
-2,18,6052.73
0,18,6061.64
2,18,6060.38
4,18,6049.12
6,18,6028.07
8,18,5997.49
10,18,5957.71
12,18,5909.07
14,18,5851.91
16,18,5786.62
18,18,5713.56
20,18,5633.09
22,18,5545.56
24,18,5451.29
26,18,5350.58
28,18,5243.7
30,18,5130.91
32,18,5012.43
34,18,4888.46
36,18,4759.2
38,18,4624.83
40,18,4485.54
42,18,4341.5
44,18,4192.93
46,18,4040.05
48,18,3883.11
50,18,3722.4
52,18,3558.23
54,18,3390.99
56,18,3221.08
58,18,3048.95
60,18,2875.1
62,18,2700.07
64,18,2524.4
66,18,2348.69
68,18,2173.54
70,18,1999.54
72,18,1827.27
74,18,1657.31
76,18,1490.19
78,18,1326.39
80,18,1166.33
82,18,1010.36
84,18,858.762
86,18,711.711
88,18,569.296
90,18,431.505
92,18,298.224
94,18,169.236
96,18,44.2291
98,18,-77.2055
100,18,-195.56
102,18,-311.403
104,18,-425.369
106,18,-538.14
108,18,-650.438
110,18,-763.002
112,18,-876.577
114,18,-991.894
116,18,-1109.66
118,18,-1230.52
120,18,-1355.08
122,18,-1483.86
124,18,-1617.29
126,18,-1755.71
128,18,-1899.35
130,18,-2048.32
132,18,-2202.64
134,18,-2362.19
136,18,-2526.73
138,18,-2695.92
140,18,-2869.32
142,18,-3046.37
144,18,-3226.44
146,18,-3408.8
148,18,-3592.68
150,18,-3777.22
152,18,-3961.57
154,18,-4144.8
156,18,-4326.01
158,18,-4504.27
160,18,-4678.7
162,18,-4848.41
164,18,-5012.56
166,18,-5170.35
168,18,-5321.05
170,18,-5463.96
172,18,-5598.46
174,18,-5723.98
176,18,-5840.02
178,18,-5946.13
180,18,-6041.95
-180,20,-5526.36
-178,20,-5593.26
-176,20,-5648.86
-174,20,-5693.01
-172,20,-5725.59
-170,20,-5746.54
-168,20,-5755.81
-166,20,-5753.36
-164,20,-5739.15
-162,20,-5713.14
-160,20,-5675.29
-158,20,-5625.54
-156,20,-5563.79
-154,20,-5489.97
-152,20,-5403.95
-150,20,-5305.63
-148,20,-5194.89
-146,20,-5071.64
-144,20,-4935.81
-142,20,-4787.36
-140,20,-4626.31
-138,20,-4452.75
-136,20,-4266.85
-134,20,-4068.88
-132,20,-3859.23
-130,20,-3638.39
-128,20,-3406.98
-126,20,-3165.77
-124,20,-2915.64
-122,20,-2657.61
-120,20,-2392.83
-118,20,-2122.55
-116,20,-1848.11
-114,20,-1570.94
-112,20,-1292.55
-110,20,-1014.44
-108,20,-738.149
-106,20,-465.195
-104,20,-197.047
-102,20,64.8974
-100,20,319.337
-98,20,565.094
-96,20,801.134
-94,20,1026.59
-92,20,1240.76
-90,20,1443.16
-88,20,1633.48
-86,20,1811.62
-84,20,1977.69
-82,20,2131.97
-80,20,2274.94
-78,20,2407.26
-76,20,2529.71
-74,20,2643.24
-72,20,2748.87
-70,20,2847.71
-68,20,2940.93
-66,20,3029.72
-64,20,3115.26
-62,20,3198.69
-60,20,3281.1
-58,20,3363.48
-56,20,3446.72
-54,20,3531.56
-52,20,3618.62
-50,20,3708.35
-48,20,3801.01
-46,20,3896.72
-44,20,3995.39
-42,20,4096.79
-40,20,4200.51
-38,20,4305.98
-36,20,4412.52
-34,20,4519.32
-32,20,4625.45
-30,20,4729.93
-28,20,4831.73
-26,20,4929.77
-24,20,5022.99
-22,20,5110.34
-20,20,5190.82
-18,20,5263.5
-16,20,5327.51
-14,20,5382.1
-12,20,5426.64
-10,20,5460.6
-8,20,5483.6
-6,20,5495.39
-4,20,5495.83
-2,20,5484.92
0,20,5462.79
2,20,5429.67
4,20,5385.88
6,20,5331.84
8,20,5268.02
10,20,5194.95
12,20,5113.2
14,20,5023.35
16,20,4925.97
18,20,4821.64
20,20,4710.92
22,20,4594.3
24,20,4472.26
26,20,4345.22
28,20,4213.55
30,20,4077.57
32,20,3937.56
34,20,3793.75
36,20,3646.34
38,20,3495.5
40,20,3341.42
42,20,3184.23
44,20,3024.13
46,20,2861.31
48,20,2695.99
50,20,2528.47
52,20,2359.05
54,20,2188.13
56,20,2016.15
58,20,1843.62
60,20,1671.09
62,20,1499.19
64,20,1328.56
66,20,1159.92
68,20,993.965
70,20,831.422
72,20,672.999
74,20,519.376
76,20,371.189
78,20,229.009
80,20,93.3275
82,20,-35.4607
84,20,-157.07
86,20,-271.335
88,20,-378.223
90,20,-477.835
92,20,-570.41
94,20,-656.328
96,20,-736.1
98,20,-810.366
100,20,-879.879
102,20,-945.497
104,20,-1008.16
106,20,-1068.89
108,20,-1128.74
110,20,-1188.78
112,20,-1250.11
114,20,-1313.8
116,20,-1380.86
118,20,-1452.26
120,20,-1528.86
122,20,-1611.44
124,20,-1700.64
126,20,-1796.97
128,20,-1900.8
130,20,-2012.34
132,20,-2131.65
134,20,-2258.63
136,20,-2393
138,20,-2534.36
140,20,-2682.16
142,20,-2835.7
144,20,-2994.18
146,20,-3156.7
148,20,-3322.25
150,20,-3489.8
152,20,-3658.22
154,20,-3826.39
156,20,-3993.17
158,20,-4157.43
160,20,-4318.06
162,20,-4474.01
164,20,-4624.26
166,20,-4767.89
168,20,-4904.03
170,20,-5031.91
172,20,-5150.84
174,20,-5260.21
176,20,-5359.53
178,20,-5448.36
180,20,-5526.36
-180,22,-4978.74
-178,22,-5030.78
-176,22,-5070.98
-174,22,-5099.3
-172,22,-5115.76
-170,22,-5120.42
-168,22,-5113.35
-166,22,-5094.66
-164,22,-5064.42
-162,22,-5022.7
-160,22,-4969.54
-158,22,-4904.94
-156,22,-4828.88
-154,22,-4741.28
-152,22,-4642.05
-150,22,-4531.04
-148,22,-4408.12
-146,22,-4273.14
-144,22,-4125.96
-142,22,-3966.48
-140,22,-3794.65
-138,22,-3610.5
-136,22,-3414.15
-134,22,-3205.84
-132,22,-2985.92
-130,22,-2754.93
-128,22,-2513.52
-126,22,-2262.54
-124,22,-2003
-122,22,-1736.06
-120,22,-1463.06
-118,22,-1185.47
-116,22,-904.889
-114,22,-623.009
-112,22,-341.607
-110,22,-62.4983
-108,22,212.491
-106,22,481.561
-104,22,742.975
-102,22,995.09
-100,22,1236.4
-98,22,1465.55
-96,22,1681.39
-94,22,1882.98
-92,22,2069.61
-90,22,2240.82
-88,22,2396.42
-86,22,2536.47
-84,22,2661.28
-82,22,2771.42
-80,22,2867.69
-78,22,2951.09
-76,22,3022.84
-74,22,3084.28
-72,22,3136.89
-70,22,3182.25
-68,22,3221.99
-66,22,3257.74
-64,22,3291.12
-62,22,3323.69
-60,22,3356.91
-58,22,3392.11
-56,22,3430.47
-54,22,3472.98
-52,22,3520.43
-50,22,3573.38
-48,22,3632.16
-46,22,3696.88
-44,22,3767.39
-42,22,3843.33
-40,22,3924.12
-38,22,4008.97
-36,22,4096.92
-34,22,4186.85
-32,22,4277.53
-30,22,4367.63
-28,22,4455.74
-26,22,4540.45
-24,22,4620.35
-22,22,4694.05
-20,22,4760.26
-18,22,4817.77
-16,22,4865.49
-14,22,4902.47
-12,22,4927.94
-10,22,4941.28
-8,22,4942.07
-6,22,4930.04
-4,22,4905.14
-2,22,4867.47
0,22,4817.28
2,22,4755
4,22,4681.15
6,22,4596.4
8,22,4501.48
10,22,4397.17
12,22,4284.33
14,22,4163.79
16,22,4036.4
18,22,3902.98
20,22,3764.3
22,22,3621.05
24,22,3473.89
26,22,3323.38
28,22,3169.98
30,22,3014.09
32,22,2856.04
34,22,2696.06
36,22,2534.37
38,22,2371.09
40,22,2206.35
42,22,2040.27
44,22,1872.96
46,22,1704.56
48,22,1535.26
50,22,1365.29
52,22,1194.96
54,22,1024.65
56,22,854.823
58,22,686.031
60,22,518.898
62,22,354.127
64,22,192.483
66,22,34.7788
68,22,-118.138
70,22,-265.412
72,22,-406.193
74,22,-539.671
76,22,-665.088
78,22,-781.77
80,22,-889.147
82,22,-986.774
84,22,-1074.35
86,22,-1151.73
88,22,-1218.93
90,22,-1276.18
92,22,-1323.84
94,22,-1362.48
96,22,-1392.86
98,22,-1415.86
100,22,-1432.55
102,22,-1444.12
104,22,-1451.86
106,22,-1457.15
108,22,-1461.44
110,22,-1466.2
112,22,-1472.9
114,22,-1482.98
116,22,-1497.83
118,22,-1518.72
120,22,-1546.84
122,22,-1583.23
124,22,-1628.74
126,22,-1684.09
128,22,-1749.76
130,22,-1826.05
132,22,-1913.06
134,22,-2010.65
136,22,-2118.52
138,22,-2236.14
140,22,-2362.81
142,22,-2497.65
144,22,-2639.64
146,22,-2787.65
148,22,-2940.41
150,22,-3096.59
152,22,-3254.83
154,22,-3413.69
156,22,-3571.79
158,22,-3727.71
160,22,-3880.12
162,22,-4027.74
164,22,-4169.38
166,22,-4303.92
168,22,-4430.37
170,22,-4547.87
172,22,-4655.65
174,22,-4753.08
176,22,-4839.65
178,22,-4914.97
180,22,-4978.74
-180,24,-4404.74
-178,24,-4446
-176,24,-4474.75
-174,24,-4491.09
-172,24,-4495.19
-170,24,-4487.27
-168,24,-4467.56
-166,24,-4436.32
-164,24,-4393.77
-162,24,-4340.1
-160,24,-4275.48
-158,24,-4199.99
-156,24,-4113.67
-154,24,-4016.47
-152,24,-3908.3
-150,24,-3789.02
-148,24,-3658.42
-146,24,-3516.31
-144,24,-3362.47
-142,24,-3196.7
-140,24,-3018.87
-138,24,-2828.91
-136,24,-2626.88
-134,24,-2412.94
-132,24,-2187.44
-130,24,-1950.89
-128,24,-1703.99
-126,24,-1447.65
-124,24,-1183.01
-122,24,-911.392
-120,24,-634.317
-118,24,-353.495
-116,24,-70.7889
-114,24,211.812
-112,24,492.226
-110,24,768.32
-108,24,1037.95
-106,24,1299.02
-104,24,1549.5
-102,24,1787.49
-100,24,2011.28
-98,24,2219.33
-96,24,2410.39
-94,24,2583.45
-92,24,2737.81
-90,24,2873.09
-88,24,2989.22
-86,24,3086.48
-84,24,3165.44
-82,24,3226.98
-80,24,3272.28
-78,24,3302.78
-76,24,3320.11
-74,24,3326.13
-72,24,3322.82
-70,24,3312.26
-68,24,3296.59
-66,24,3277.95
-64,24,3258.43
-62,24,3240.04
-60,24,3224.64
-58,24,3213.92
-56,24,3209.35
-54,24,3212.15
-52,24,3223.29
-50,24,3243.43
-48,24,3272.94
-46,24,3311.86
-44,24,3359.95
-42,24,3416.66
-40,24,3481.18
-38,24,3552.44
-36,24,3629.13
-34,24,3709.76
-32,24,3792.69
-30,24,3876.18
-28,24,3958.4
-26,24,4037.5
-24,24,4111.68
-22,24,4179.15
-20,24,4238.27
-18,24,4287.5
-16,24,4325.51
-14,24,4351.11
-12,24,4363.38
-10,24,4361.61
-8,24,4345.3
-6,24,4314.24
-4,24,4268.43
-2,24,4208.09
0,24,4133.67
2,24,4045.8
4,24,3945.27
6,24,3833.01
8,24,3710.06
10,24,3577.54
12,24,3436.6
14,24,3288.4
16,24,3134.09
18,24,2974.78
20,24,2811.47
22,24,2645.12
24,24,2476.55
26,24,2306.47
28,24,2135.46
30,24,1964.01
32,24,1792.45
34,24,1621.05
36,24,1449.96
38,24,1279.29
40,24,1109.07
42,24,939.327
44,24,770.094
46,24,601.42
48,24,433.407
50,24,266.227
52,24,100.139
54,24,-64.4995
56,24,-227.221
58,24,-387.447
60,24,-544.492
62,24,-697.568
64,24,-845.802
66,24,-988.251
68,24,-1123.93
70,24,-1251.82
72,24,-1370.93
74,24,-1480.31
76,24,-1579.05
78,24,-1666.37
80,24,-1741.61
82,24,-1804.28
84,24,-1854.05
86,24,-1890.81
88,24,-1914.65
90,24,-1925.89
92,24,-1925.08
94,24,-1913
96,24,-1890.65
98,24,-1859.22
100,24,-1820.12
102,24,-1774.88
104,24,-1725.21
106,24,-1672.9
108,24,-1619.8
110,24,-1567.82
112,24,-1518.85
114,24,-1474.73
116,24,-1437.22
118,24,-1407.98
120,24,-1388.49
122,24,-1380.08
124,24,-1383.83
126,24,-1400.63
128,24,-1431.09
130,24,-1475.58
132,24,-1534.21
134,24,-1606.81
136,24,-1692.96
138,24,-1791.99
140,24,-1903.02
142,24,-2024.93
144,24,-2156.46
146,24,-2296.14
148,24,-2442.44
150,24,-2593.69
152,24,-2748.19
154,24,-2904.2
156,24,-3060.01
158,24,-3213.91
160,24,-3364.3
162,24,-3509.64
164,24,-3648.51
166,24,-3779.64
168,24,-3901.88
170,24,-4014.26
172,24,-4115.93
174,24,-4206.25
176,24,-4284.71
178,24,-4350.94
180,24,-4404.74
-180,26,-3810.73
-178,26,-3845.72
-176,26,-3867.4
-174,26,-3876.06
-172,26,-3872.03
-170,26,-3855.73
-168,26,-3827.57
-166,26,-3787.99
-164,26,-3737.39
-162,26,-3676.12
-160,26,-3604.45
-158,26,-3522.59
-156,26,-3430.64
-154,26,-3328.6
-152,26,-3216.4
-150,26,-3093.86
-148,26,-2960.73
-146,26,-2816.74
-144,26,-2661.57
-142,26,-2494.91
-140,26,-2316.53
-138,26,-2126.23
-136,26,-1923.97
-134,26,-1709.84
-132,26,-1484.12
-130,26,-1247.31
-128,26,-1000.13
-126,26,-743.559
-124,26,-478.833
-122,26,-207.438
-120,26,68.8963
-118,26,348.221
-116,26,628.393
-114,26,907.118
-112,26,1181.99
-110,26,1450.55
-108,26,1710.31
-106,26,1958.86
-104,26,2193.89
-102,26,2413.24
-100,26,2614.97
-98,26,2797.4
-96,26,2959.17
-94,26,3099.23
-92,26,3216.93
-90,26,3311.99
-88,26,3384.5
-86,26,3434.99
-84,26,3464.34
-82,26,3473.79
-80,26,3464.95
-78,26,3439.7
-76,26,3400.21
-74,26,3348.83
-72,26,3288.11
-70,26,3220.67
-68,26,3149.19
-66,26,3076.34
-64,26,3004.72
-62,26,2936.78
-60,26,2874.81
-58,26,2820.86
-56,26,2776.68
-54,26,2743.75
-52,26,2723.15
-50,26,2715.64
-48,26,2721.56
-46,26,2740.89
-44,26,2773.22
-42,26,2817.77
-40,26,2873.44
-38,26,2938.8
-36,26,3012.13
-34,26,3091.52
-32,26,3174.86
-30,26,3259.9
-28,26,3344.34
-26,26,3425.86
-24,26,3502.17
-22,26,3571.06
-20,26,3630.5
-18,26,3678.6
-16,26,3713.72
-14,26,3734.46
-12,26,3739.72
-10,26,3728.67
-8,26,3700.81
-6,26,3655.94
-4,26,3594.14
-2,26,3515.8
0,26,3421.58
2,26,3312.34
4,26,3189.18
6,26,3053.36
8,26,2906.27
10,26,2749.36
12,26,2584.16
14,26,2412.19
16,26,2234.94
18,26,2053.82
20,26,1870.15
22,26,1685.11
24,26,1499.73
26,26,1314.89
28,26,1131.31
30,26,949.502
32,26,769.864
34,26,592.627
36,26,417.899
38,26,245.694
40,26,75.9511
42,26,-91.4247
44,26,-256.535
46,26,-419.453
48,26,-580.192
50,26,-738.682
52,26,-894.739
54,26,-1048.05
56,26,-1198.17
58,26,-1344.5
60,26,-1486.31
62,26,-1622.73
64,26,-1752.77
66,26,-1875.36
68,26,-1989.36
70,26,-2093.61
72,26,-2186.94
74,26,-2268.24
76,26,-2336.47
78,26,-2390.73
80,26,-2430.27
82,26,-2454.53
84,26,-2463.19
86,26,-2456.15
88,26,-2433.59
90,26,-2395.96
92,26,-2344.01
94,26,-2278.72
96,26,-2201.4
98,26,-2113.54
100,26,-2016.92
102,26,-1913.47
104,26,-1805.31
106,26,-1694.66
108,26,-1583.84
110,26,-1475.18
112,26,-1371.03
114,26,-1273.64
116,26,-1185.18
118,26,-1107.66
120,26,-1042.91
122,26,-992.501
124,26,-957.772
126,26,-939.761
128,26,-939.198
130,26,-956.497
132,26,-991.744
134,26,-1044.7
136,26,-1114.82
138,26,-1201.25
140,26,-1302.86
142,26,-1418.27
144,26,-1545.9
146,26,-1683.97
148,26,-1830.56
150,26,-1983.66
152,26,-2141.2
154,26,-2301.09
156,26,-2461.24
158,26,-2619.65
160,26,-2774.4
162,26,-2923.69
164,26,-3065.87
166,26,-3199.46
168,26,-3323.18
170,26,-3435.92
172,26,-3536.79
174,26,-3625.1
176,26,-3700.37
178,26,-3762.29
180,26,-3810.73
-180,28,-3203.86
-178,28,-3237.14
-176,28,-3256.28
-174,28,-3261.72
-172,28,-3254.01
-170,28,-3233.76
-168,28,-3201.61
-166,28,-3158.19
-164,28,-3104.09
-162,28,-3039.85
-160,28,-2965.88
-158,28,-2882.52
-156,28,-2789.94
-154,28,-2688.21
-152,28,-2577.25
-150,28,-2456.87
-148,28,-2326.77
-146,28,-2186.56
-144,28,-2035.84
-142,28,-1874.16
-140,28,-1701.13
-138,28,-1516.44
-136,28,-1319.91
-134,28,-1111.52
-132,28,-891.474
-130,28,-660.23
-128,28,-418.516
-126,28,-167.362
-124,28,91.8942
-122,28,357.613
-120,28,627.863
-118,28,900.447
-116,28,1172.94
-114,28,1442.73
-112,28,1707.09
-110,28,1963.21
-108,28,2208.28
-106,28,2439.58
-104,28,2654.49
-102,28,2850.62
-100,28,3025.82
-98,28,3178.3
-96,28,3306.58
-94,28,3409.65
-92,28,3486.89
-90,28,3538.16
-88,28,3563.79
-86,28,3564.56
-84,28,3541.69
-82,28,3496.86
-80,28,3432.09
-78,28,3349.78
-76,28,3252.61
-74,28,3143.51
-72,28,3025.57
-70,28,2901.98
-68,28,2775.99
-66,28,2650.79
-64,28,2529.49
-62,28,2415.01
-60,28,2310.04
-58,28,2216.97
-56,28,2137.85
-54,28,2074.34
-52,28,2027.66
-50,28,1998.6
-48,28,1987.47
-46,28,1994.11
-44,28,2017.92
-42,28,2057.83
-40,28,2112.38
-38,28,2179.73
-36,28,2257.73
-34,28,2343.95
-32,28,2435.75
-30,28,2530.36
-28,28,2624.94
-26,28,2716.64
-24,28,2802.66
-22,28,2880.36
-20,28,2947.25
-18,28,3001.09
-16,28,3039.94
-14,28,3062.16
-12,28,3066.47
-10,28,3051.97
-8,28,3018.11
-6,28,2964.74
-4,28,2892.07
-2,28,2800.67
0,28,2691.41
2,28,2565.46
4,28,2424.24
6,28,2269.35
8,28,2102.56
10,28,1925.74
12,28,1740.8
14,28,1549.65
16,28,1354.14
18,28,1156.04
20,28,956.962
22,28,758.364
24,28,561.503
26,28,367.424
28,28,176.95
30,28,-9.31358
32,28,-190.975
34,28,-367.832
36,28,-539.852
38,28,-707.135
40,28,-869.876
42,28,-1028.33
44,28,-1182.76
46,28,-1333.4
48,28,-1480.42
50,28,-1623.89
52,28,-1763.72
54,28,-1899.68
56,28,-2031.35
58,28,-2158.15
60,28,-2279.3
62,28,-2393.86
64,28,-2500.74
66,28,-2598.74
68,28,-2686.56
70,28,-2762.88
72,28,-2826.36
74,28,-2875.75
76,28,-2909.85
78,28,-2927.65
80,28,-2928.31
82,28,-2911.22
84,28,-2876.06
86,28,-2822.76
88,28,-2751.62
90,28,-2663.23
92,28,-2558.51
94,28,-2438.73
96,28,-2305.46
98,28,-2160.56
100,28,-2006.16
102,28,-1844.62
104,28,-1678.48
106,28,-1510.41
108,28,-1343.18
110,28,-1179.59
112,28,-1022.41
114,28,-874.339
116,28,-737.929
118,28,-615.553
120,28,-509.347
122,28,-421.165
124,28,-352.544
126,28,-304.673
128,28,-278.369
130,28,-274.065
132,28,-291.803
134,28,-331.237
136,28,-391.651
138,28,-471.97
140,28,-570.798
142,28,-686.443
144,28,-816.969
146,28,-960.228
148,28,-1113.92
150,28,-1275.63
152,28,-1442.89
154,28,-1613.22
156,28,-1784.18
158,28,-1953.42
160,28,-2118.71
162,28,-2277.95
164,28,-2429.28
166,28,-2571
168,28,-2701.69
170,28,-2820.13
172,28,-2925.39
174,28,-3016.74
176,28,-3093.72
178,28,-3156.11
180,28,-3203.86
-180,30,-2591.85
-178,30,-2627.81
-176,30,-2648.76
-174,30,-2655.33
-172,30,-2648.3
-170,30,-2628.51
-168,30,-2596.81
-166,30,-2554.07
-164,30,-2501.09
-162,30,-2438.59
-160,30,-2367.16
-158,30,-2287.26
-156,30,-2199.18
-154,30,-2103.02
-152,30,-1998.74
-150,30,-1886.1
-148,30,-1764.74
-146,30,-1634.19
-144,30,-1493.89
-142,30,-1343.27
-140,30,-1181.75
-138,30,-1008.88
-136,30,-824.301
-134,30,-627.881
-132,30,-419.716
-130,30,-200.198
-128,30,29.9572
-126,30,269.684
-124,30,517.555
-122,30,771.784
-120,30,1030.24
-118,30,1290.49
-116,30,1549.82
-114,30,1805.32
-112,30,2053.92
-110,30,2292.49
-108,30,2517.91
-106,30,2727.14
-104,30,2917.3
-102,30,3085.77
-100,30,3230.25
-98,30,3348.82
-96,30,3439.97
-94,30,3502.72
-92,30,3536.55
-90,30,3541.49
-88,30,3518.12
-86,30,3467.52
-84,30,3391.3
-82,30,3291.53
-80,30,3170.72
-78,30,3031.78
-76,30,2877.91
-74,30,2712.6
-72,30,2539.5
-70,30,2362.36
-68,30,2184.97
-66,30,2011.05
-64,30,1844.18
-62,30,1687.73
-60,30,1544.77
-58,30,1418.03
-56,30,1309.79
-54,30,1221.89
-52,30,1155.65
-50,30,1111.85
-48,30,1090.72
-46,30,1091.95
-44,30,1114.66
-42,30,1157.47
-40,30,1218.53
-38,30,1295.54
-36,30,1385.84
-34,30,1486.47
-32,30,1594.22
-30,30,1705.77
-28,30,1817.68
-26,30,1926.57
-24,30,2029.13
-22,30,2122.22
-20,30,2202.94
-18,30,2268.69
-16,30,2317.21
-14,30,2346.65
-12,30,2355.57
-10,30,2342.99
-8,30,2308.37
-6,30,2251.61
-4,30,2173.08
-2,30,2073.53
0,30,1954.1
2,30,1816.26
4,30,1661.78
6,30,1492.65
8,30,1311.04
10,30,1119.23
12,30,919.548
14,30,714.305
16,30,505.749
18,30,295.999
20,30,87.0029
22,30,-119.508
24,30,-322.047
26,30,-519.396
28,30,-710.615
30,30,-895.042
32,30,-1072.28
