Phi[deg],Theta[deg],im(rEPhi)[mV]
-52,50,-5409.77
-50,50,-5349.15
-48,50,-5232.64
-46,50,-5066.44
-44,50,-4857.27
-42,50,-4612.15
-40,50,-4338.19
-38,50,-4042.52
-36,50,-3732.12
-34,50,-3413.74
-32,50,-3093.88
-30,50,-2778.68
-28,50,-2473.94
-26,50,-2185.04
-24,50,-1916.89
-22,50,-1673.87
-20,50,-1459.8
-18,50,-1277.82
-16,50,-1130.33
-14,50,-1018.92
-12,50,-944.304
-10,50,-906.28
-8,50,-903.685
-6,50,-934.413
-4,50,-995.441
-2,50,-1082.9
0,50,-1192.16
2,50,-1317.98
4,50,-1454.67
6,50,-1596.26
8,50,-1736.72
10,50,-1870.17
12,50,-1991.13
14,50,-2094.69
16,50,-2176.76
18,50,-2234.24
20,50,-2265.13
22,50,-2268.69
24,50,-2245.45
26,50,-2197.25
28,50,-2127.13
30,50,-2039.26
32,50,-1938.77
34,50,-1831.49
36,50,-1723.71
38,50,-1621.93
40,50,-1532.52
42,50,-1461.4
44,50,-1413.8
46,50,-1393.99
48,50,-1405
50,50,-1448.51
52,50,-1524.7
54,50,-1632.16
56,50,-1767.94
58,50,-1927.55
60,50,-2105.13
62,50,-2293.56
64,50,-2484.71
66,50,-2669.7
68,50,-2839.14
70,50,-2983.49
72,50,-3093.36
74,50,-3159.82
76,50,-3174.75
78,50,-3131.12
80,50,-3023.25
82,50,-2847.06
84,50,-2600.26
86,50,-2282.45
88,50,-1895.19
90,50,-1441.98
92,50,-928.238
94,50,-361.09
96,50,250.787
98,50,897.441
100,50,1567.94
102,50,2250.71
104,50,2933.89
106,50,3605.68
108,50,4254.69
110,50,4870.24
112,50,5442.68
114,50,5963.56
116,50,6425.84
118,50,6823.98
120,50,7154
122,50,7413.44
124,50,7601.3
126,50,7717.99
128,50,7765.09
130,50,7745.3
132,50,7662.21
134,50,7520.2
136,50,7324.24
138,50,7079.81
140,50,6792.78
142,50,6469.32
144,50,6115.83
146,50,5738.85
148,50,5345.02
150,50,4941.01
152,50,4533.45
154,50,4128.78
156,50,3733.24
158,50,3352.7
160,50,2992.57
162,50,2657.65
164,50,2352.08
166,50,2079.18
168,50,1841.38
170,50,1640.19
172,50,1476.13
174,50,1348.75
176,50,1256.61
178,50,1197.37
180,50,1167.85
-180,52,1897.14
-178,52,1886.9
-176,52,1894.21
-174,52,1913.76
-172,52,1940.05
-170,52,1967.54
-168,52,1990.82
-166,52,2004.89
-164,52,2005.26
-162,52,1988.21
-160,52,1950.94
-158,52,1891.76
-156,52,1810.2
-154,52,1707.12
-152,52,1584.71
-150,52,1446.51
-148,52,1297.28
-146,52,1142.86
-144,52,989.914
-142,52,845.662
-140,52,717.525
-138,52,612.753
-136,52,538.047
-134,52,499.183
-132,52,500.672
-130,52,545.465
-128,52,634.733
-126,52,767.718
-124,52,941.682
-122,52,1151.93
-120,52,1391.94
-118,52,1653.55
-116,52,1927.24
-114,52,2202.42
-112,52,2467.86
-110,52,2712.02
-108,52,2923.47
-106,52,3091.32
-104,52,3205.55
-102,52,3257.43
-100,52,3239.76
-98,52,3147.18
-96,52,2976.39
-94,52,2726.26
-92,52,2397.93
-90,52,1994.81
-88,52,1522.52
-86,52,988.752
-84,52,403.062
-82,52,-223.405
-80,52,-878.251
-78,52,-1548.2
-76,52,-2219.54
-74,52,-2878.51
-72,52,-3511.81
-70,52,-4106.98
-68,52,-4652.79
-66,52,-5139.61
-64,52,-5559.62
-62,52,-5907.03
-60,52,-6178.18
-58,52,-6371.47
-56,52,-6487.36
-54,52,-6528.15
-52,52,-6497.77
-50,52,-6401.52
-48,52,-6245.77
-46,52,-6037.71
-44,52,-5785.01
-42,52,-5495.64
-40,52,-5177.64
-38,52,-4838.94
-36,52,-4487.27
-34,52,-4130.03
-32,52,-3774.27
-30,52,-3426.61
-28,52,-3093.21
-26,52,-2779.73
-24,52,-2491.29
-22,52,-2232.41
-20,52,-2006.91
-18,52,-1817.88
-16,52,-1667.55
-14,52,-1557.25
-12,52,-1487.33
-10,52,-1457.13
-8,52,-1464.92
-6,52,-1507.98
-4,52,-1582.57
-2,52,-1684.07
0,52,-1807.1
2,52,-1945.64
4,52,-2093.22
6,52,-2243.17
8,52,-2388.8
10,52,-2523.65
12,52,-2641.75
14,52,-2737.82
16,52,-2807.51
18,52,-2847.56
20,52,-2855.97
22,52,-2832.1
24,52,-2776.7
26,52,-2691.95
28,52,-2581.34
30,52,-2449.59
32,52,-2302.42
34,52,-2146.36
36,52,-1988.44
38,52,-1835.9
40,52,-1695.88
42,52,-1575.07
44,52,-1479.4
46,52,-1413.8
48,52,-1381.91
50,52,-1385.87
52,52,-1426.24
54,52,-1501.88
56,52,-1609.92
58,52,-1745.84
60,52,-1903.57
62,52,-2075.65
64,52,-2253.45
66,52,-2427.47
68,52,-2587.61
70,52,-2723.51
72,52,-2824.91
74,52,-2882.01
76,52,-2885.83
78,52,-2828.51
80,52,-2703.66
82,52,-2506.57
84,52,-2234.49
86,52,-1886.71
88,52,-1464.67
90,52,-971.986
92,52,-414.341
94,52,200.63
96,52,863.558
98,52,1563.62
100,52,2288.87
102,52,3026.59
104,52,3763.71
106,52,4487.19
108,52,5184.42
110,52,5843.61
112,52,6454.05
114,52,7006.48
116,52,7493.2
118,52,7908.27
120,52,8247.56
122,52,8508.7
124,52,8691.07
126,52,8795.6
128,52,8824.66
130,52,8781.86
132,52,8671.81
134,52,8499.95
136,52,8272.34
138,52,7995.54
140,52,7676.39
142,52,7321.95
144,52,6939.41
146,52,6535.93
148,52,6118.67
150,52,5694.63
152,52,5270.63
154,52,4853.2
156,52,4448.49
158,52,4062.18
160,52,3699.36
162,52,3364.43
164,52,3061.03
166,52,2791.89
168,52,2558.84
170,52,2362.71
172,52,2203.35
174,52,2079.62
176,52,1989.44
178,52,1929.85
180,52,1897.14
-180,54,2608.54
-178,54,2594.67
-176,54,2593.7
-174,54,2600.03
-172,54,2607.97
-170,54,2611.91
-168,54,2606.49
-166,54,2586.82
-164,54,2548.63
-162,54,2488.46
-160,54,2403.83
-158,54,2293.4
-156,54,2157.07
-154,54,1996.09
-152,54,1813.09
-150,54,1612.06
-148,54,1398.26
-146,54,1178.05
-144,54,958.693
-142,54,748.007
-140,54,554.055
-138,54,384.746
-136,54,247.427
-134,54,148.494
-132,54,93.0194
-130,54,84.4378
-128,54,124.303
-126,54,212.125
-124,54,345.306
-122,54,519.166
-120,54,727.07
-118,54,960.637
-116,54,1210.02
-114,54,1464.24
-112,54,1711.59
-110,54,1940.05
-108,54,2137.65
-106,54,2292.98
-104,54,2395.49
-102,54,2435.92
-100,54,2406.62
-98,54,2301.78
-96,54,2117.69
-94,54,1852.91
-92,54,1508.32
-90,54,1087.2
-88,54,595.116
-86,54,39.86
-84,54,-568.782
-82,54,-1219.28
-80,54,-1898.72
-78,54,-2593.16
-76,54,-3288.09
-74,54,-3968.9
-72,54,-4621.38
-70,54,-5232.17
-68,54,-5789.18
-66,54,-6282.03
-64,54,-6702.34
-62,54,-7043.92
-60,54,-7302.92
-58,54,-7477.83
-56,54,-7569.4
-54,54,-7580.45
-52,54,-7515.6
-50,54,-7381
-48,54,-7183.98
-46,54,-6932.69
-44,54,-6635.82
-42,54,-6302.31
-40,54,-5941.1
-38,54,-5560.92
-36,54,-5170.22
-34,54,-4777.02
-32,54,-4388.86
-30,54,-4012.78
-28,54,-3655.25
-26,54,-3322.16
-24,54,-3018.76
-22,54,-2749.59
-20,54,-2518.45
-18,54,-2328.26
-16,54,-2180.99
-14,54,-2077.61
-12,54,-2017.99
-10,54,-2000.87
-8,54,-2023.86
-6,54,-2083.47
-4,54,-2175.15
-2,54,-2293.43
0,54,-2432.05
2,54,-2584.15
4,54,-2742.48
6,54,-2899.62
8,54,-3048.26
10,54,-3181.43
12,54,-3292.76
14,54,-3376.72
16,54,-3428.84
18,54,-3445.88
20,54,-3425.99
22,54,-3368.79
24,54,-3275.42
26,54,-3148.51
28,54,-2992.09
30,54,-2811.47
32,54,-2613
34,54,-2403.87
36,54,-2191.77
38,54,-1984.61
40,54,-1790.18
42,54,-1615.79
44,54,-1468
46,54,-1352.27
48,54,-1272.76
50,54,-1232.08
52,54,-1231.14
54,54,-1269.1
56,54,-1343.28
58,54,-1449.23
60,54,-1580.84
62,54,-1730.48
64,54,-1889.24
66,54,-2047.19
68,54,-2193.71
70,54,-2317.82
72,54,-2408.58
74,54,-2455.47
76,54,-2448.73
78,54,-2379.78
80,54,-2241.53
82,54,-2028.66
84,54,-1737.88
86,54,-1368.09
88,54,-920.496
90,54,-398.62
92,54,191.742
94,54,842.659
96,54,1544.28
98,54,2285.11
100,54,3052.37
102,54,3832.38
104,54,4610.99
106,54,5374.04
108,54,6107.79
110,54,6799.33
112,54,7437
114,54,8010.69
116,54,8512.09
118,54,8934.84
120,54,9274.67
122,54,9529.34
124,54,9698.58
126,54,9783.96
128,54,9788.66
130,54,9717.25
132,54,9575.42
134,54,9369.74
136,54,9107.45
138,54,8796.17
140,54,8443.78
142,54,8058.26
144,54,7647.53
146,54,7219.4
148,54,6781.46
150,54,6341.01
152,54,5904.99
154,54,5479.92
156,54,5071.78
158,54,4685.95
160,54,4327.1
162,54,3999.11
164,54,3704.99
166,54,3446.77
168,54,3225.52
170,54,3041.27
172,54,2893.05
174,54,2778.92
176,54,2696.02
178,54,2640.69
180,54,2608.54
-180,56,3281.31
-178,56,3267.67
-176,56,3261.6
-174,56,3257.15
-172,56,3248.43
-170,56,3229.78
-168,56,3195.94
-166,56,3142.24
-164,56,3064.72
-162,56,2960.31
-160,56,2826.99
-158,56,2663.89
-156,56,2471.41
-154,56,2251.31
-152,56,2006.74
-150,56,1742.18
-148,56,1463.4
-146,56,1177.29
-144,56,891.615
-142,56,614.724
-140,56,355.217
-138,56,121.533
-136,56,-78.4561
-134,56,-237.86
-132,56,-351.151
-130,56,-414.497
-128,56,-426.016
-126,56,-385.951
-124,56,-296.741
-122,56,-162.989
-120,56,8.66191
-118,56,209.745
-116,56,430.266
-114,56,659.055
-112,56,884.158
-110,56,1093.26
-108,56,1274.12
-106,56,1414.97
-104,56,1504.94
-102,56,1534.38
-100,56,1495.26
-98,56,1381.39
-96,56,1188.66
-94,56,915.238
-92,56,561.668
-90,56,130.912
-88,56,-371.668
-86,56,-938.406
-84,56,-1559.5
-82,56,-2223.28
-80,56,-2916.51
-78,56,-3624.77
-76,56,-4332.97
-74,56,-5025.76
-72,56,-5688.13
-70,56,-6305.87
-68,56,-6866.12
-66,56,-7357.77
-64,56,-7771.84
-62,56,-8101.74
-60,56,-8343.45
-58,56,-8495.52
-56,56,-8558.97
-54,56,-8537.14
-52,56,-8435.38
-50,56,-8260.66
-48,56,-8021.28
-46,56,-7726.39
-44,56,-7385.69
-42,56,-7009.06
-40,56,-6606.32
-38,56,-6186.99
-36,56,-5760.2
-34,56,-5334.51
-32,56,-4917.93
-30,56,-4517.83
-28,56,-4140.95
-26,56,-3793.34
-24,56,-3480.33
-22,56,-3206.45
-20,56,-2975.37
-18,56,-2789.8
-16,56,-2651.4
-14,56,-2560.67
-12,56,-2516.93
-10,56,-2518.23
-8,56,-2561.41
-6,56,-2642.09
-4,56,-2754.81
-2,56,-2893.12
0,56,-3049.81
2,56,-3217.1
4,56,-3386.88
6,56,-3550.99
8,56,-3701.5
10,56,-3830.95
12,56,-3932.68
14,56,-4001.02
16,56,-4031.51
18,56,-4021.09
20,56,-3968.25
22,56,-3873.03
24,56,-3737.12
26,56,-3563.74
28,56,-3357.56
30,56,-3124.54
32,56,-2871.7
34,56,-2606.84
36,56,-2338.24
38,56,-2074.37
40,56,-1823.53
42,56,-1593.53
44,56,-1391.34
46,56,-1222.88
48,56,-1092.69
50,56,-1003.75
52,56,-957.338
54,56,-952.894
56,56,-988.011
58,56,-1058.44
60,56,-1158.17
62,56,-1279.6
64,56,-1413.75
66,56,-1550.5
68,56,-1678.94
70,56,-1787.71
72,56,-1865.39
74,56,-1900.91
76,56,-1883.93
78,56,-1805.22
80,56,-1657.06
82,56,-1433.54
84,56,-1130.79
86,56,-747.225
88,56,-283.675
90,56,256.593
92,56,867.886
94,56,1542.21
96,56,2269.46
98,56,3037.72
100,56,3833.59
102,56,4642.62
104,56,5449.77
106,56,6239.87
108,56,6998.16
110,56,7710.72
112,56,8364.93
114,56,8949.88
116,56,9456.63
118,56,9878.42
120,56,10210.8
122,56,10451.8
124,56,10601.3
126,56,10661.7
128,56,10636.9
130,56,10532.5
132,56,10355.3
134,56,10113
136,56,9814.09
138,56,9467.2
140,56,9081.27
142,56,8665.14
144,56,8227.48
146,56,7776.67
148,56,7320.71
150,56,6867.12
152,56,6422.94
154,56,5994.6
156,56,5587.85
158,56,5207.73
160,56,4858.43
162,56,4543.24
164,56,4264.46
166,56,4023.38
168,56,3820.21
170,56,3654.09
172,56,3523.13
174,56,3424.48
176,56,3354.38
178,56,3308.36
180,56,3281.31
-180,58,3895.68
-178,58,3886.84
-176,58,3879.85
-174,58,3868.33
-172,58,3846.16
-170,58,3807.6
-168,58,3747.52
-166,58,3661.48
-164,58,3545.9
-162,58,3398.2
-160,58,3216.9
-158,58,3001.72
-156,58,2753.69
-154,58,2475.18
-152,58,2169.89
-150,58,1842.9
-148,58,1500.49
-146,58,1150.03
-144,58,799.764
-142,58,458.485
-140,58,135.21
-138,58,-161.22
-136,58,-422.552
-134,58,-641.535
-132,58,-812.311
-130,58,-930.746
-128,58,-994.694
-126,58,-1004.17
-124,58,-961.436
-122,58,-870.941
-120,58,-739.22
-118,58,-574.663
-116,58,-387.214
-114,58,-188.024
-112,58,10.9485
-110,58,197.354
-108,58,358.87
-106,58,483.615
-104,58,560.54
-102,58,579.784
-100,58,533.006
-98,58,413.661
-96,58,217.24
-94,58,-58.5422
-92,58,-413.61
-90,58,-845.456
-88,58,-1349.12
-86,58,-1917.28
-84,58,-2540.34
-82,58,-3206.68
-80,58,-3902.99
-78,58,-4614.58
-76,58,-5325.92
-74,58,-6021.08
-72,58,-6684.37
-70,58,-7300.82
-68,58,-7856.81
-66,58,-8340.54
-64,58,-8742.45
-62,58,-9055.55
-60,58,-9275.62
-58,58,-9401.23
-56,58,-9433.7
-54,58,-9376.87
-52,58,-9236.75
-50,58,-9021.2
-48,58,-8739.43
-46,58,-8401.58
-44,58,-8018.33
-42,58,-7600.47
-40,58,-7158.65
-38,58,-6703.14
-36,58,-6243.66
-34,58,-5789.27
-32,58,-5348.36
-30,58,-4928.6
-28,58,-4536.93
-26,58,-4179.51
-24,58,-3861.7
-22,58,-3588.02
-20,58,-3361.97
-18,58,-3186.03
-16,58,-3061.49
-14,58,-2988.38
-12,58,-2965.4
-10,58,-2989.86
-8,58,-3057.75
-6,58,-3163.73
-4,58,-3301.32
-2,58,-3463.03
0,58,-3640.6
2,58,-3825.25
4,58,-4007.94
6,58,-4179.74
8,58,-4332.07
10,58,-4457.04
12,58,-4547.71
14,58,-4598.35
16,58,-4604.65
18,58,-4563.88
20,58,-4474.97
22,58,-4338.61
24,58,-4157.13
26,58,-3934.51
28,58,-3676.18
30,58,-3388.81
32,58,-3080.09
34,58,-2758.43
36,58,-2432.64
38,58,-2111.64
40,58,-1804.09
42,58,-1518.12
44,58,-1260.99
46,58,-1038.87
48,58,-856.56
50,58,-717.334
52,58,-622.747
54,58,-572.552
56,58,-564.646
58,58,-595.072
60,58,-658.093
62,58,-746.315
64,58,-850.889
66,58,-961.758
68,58,-1067.97
70,58,-1158.02
72,58,-1220.24
74,58,-1243.23
76,58,-1216.21
78,58,-1129.48
80,58,-974.759
82,58,-745.554
84,58,-437.425
86,58,-48.2262
88,58,421.735
90,58,969.614
92,58,1590.03
94,58,2275.17
96,58,3014.92
98,58,3797.19
100,58,4608.21
102,58,5432.99
104,58,6255.77
106,58,7060.56
108,58,7831.67
110,58,8554.26
112,58,9214.84
114,58,9801.69
116,58,10305.3
118,58,10718.4
120,58,11036.6
122,58,11257.7
124,58,11382.3
126,58,11413.3
128,58,11355.3
130,58,11215.1
132,58,11000.5
134,58,10720.3
136,58,10384.1
138,58,10001.7
140,58,9582.86
142,58,9137.35
144,58,8674.48
146,58,8203.13
148,58,7731.65
150,58,7267.76
152,58,6818.52
154,58,6390.24
156,58,5988.48
158,58,5617.88
160,58,5282.17
162,58,4984.04
164,58,4725.13
166,58,4505.93
168,58,4325.77
170,58,4182.87
172,58,4074.38
174,58,3996.45
176,58,3944.38
178,58,3912.77
180,58,3895.68
-180,60,4434.29
-178,60,4435.1
-176,60,4431.98
-174,60,4418.07
-172,60,4386.92
-170,60,4332.69
-168,60,4250.28
-166,60,4135.51
-164,60,3985.19
-162,60,3797.25
-160,60,3570.83
-158,60,3306.31
-156,60,3005.4
-154,60,2671.15
-152,60,2307.93
-150,60,1921.39
-148,60,1518.38
-146,60,1106.74
-144,60,695.121
-142,60,292.674
-140,60,-91.2734
-138,60,-447.611
-136,60,-767.845
-134,60,-1044.5
-132,60,-1271.52
-130,60,-1444.55
-128,60,-1561.25
-126,60,-1621.41
-124,60,-1627.07
-122,60,-1582.45
-120,60,-1493.84
-118,60,-1369.36
-116,60,-1218.71
-114,60,-1052.79
-112,60,-883.31
-110,60,-722.434
-108,60,-582.336
-106,60,-474.824
-104,60,-410.964
-102,60,-400.733
-100,60,-452.701
-98,60,-573.753
-96,60,-768.836
-94,60,-1040.76
-92,60,-1390.03
-90,60,-1814.74
-88,60,-2310.53
-86,60,-2870.57
-84,60,-3485.69
-82,60,-4144.55
-80,60,-4833.93
-78,60,-5539.07
-76,60,-6244.14
-74,60,-6932.8
-72,60,-7588.75
-70,60,-8196.39
-68,60,-8741.38
-66,60,-9211.26
-64,60,-9595.92
-62,60,-9887.97
-60,60,-10083
-58,60,-10179.5
-56,60,-10179.2
-54,60,-10086.3
-52,60,-9907.47
-50,60,-9651.45
-48,60,-9328.31
-46,60,-8949.14
-44,60,-8525.52
-42,60,-8069.11
-40,60,-7591.31
-38,60,-7103.03
-36,60,-6614.51
-34,60,-6135.25
-32,60,-5673.94
-30,60,-5238.48
-28,60,-4835.95
-26,60,-4472.62
-24,60,-4153.86
-22,60,-3884.13
-20,60,-3666.82
-18,60,-3504.17
-16,60,-3397.12
-14,60,-3345.24
-12,60,-3346.59
-10,60,-3397.75
-8,60,-3493.82
-6,60,-3628.48
-4,60,-3794.18
-2,60,-3982.31
0,60,-4183.49
2,60,-4387.88
4,60,-4585.47
6,60,-4766.49
8,60,-4921.68
10,60,-5042.69
12,60,-5122.34
14,60,-5154.89
16,60,-5136.22
18,60,-5064.03
20,60,-4937.82
22,60,-4759.01
24,60,-4530.75
26,60,-4257.86
28,60,-3946.63
30,60,-3604.52
32,60,-3239.93
34,60,-2861.87
36,60,-2479.62
38,60,-2102.44
40,60,-1739.26
42,60,-1398.37
44,60,-1087.15
46,60,-811.895
48,60,-577.525
50,60,-387.476
52,60,-243.53
54,60,-145.725
56,60,-92.2922
58,60,-79.649
60,60,-102.444
62,60,-153.66
64,60,-224.785
66,60,-306.037
68,60,-386.652
70,60,-455.221
72,60,-500.064
74,60,-509.634
76,60,-472.925
78,60,-379.878
80,60,-221.775
82,60,8.4135
84,60,315.71
86,60,702.877
88,60,1170.23
90,60,1715.49
92,60,2333.81
94,60,3017.75
96,60,3757.46
98,60,4540.9
100,60,5354.2
102,60,6182.02
104,60,7008.12
106,60,7815.84
108,60,8588.71
110,60,9311.08
112,60,9968.63
114,60,10548.9
116,60,11041.8
118,60,11439.8
120,60,11738
122,60,11934.7
124,60,12030.7
126,60,12029.3
128,60,11936.2
130,60,11759
132,60,11506.4
134,60,11188.6
136,60,10816
138,60,10399.3
140,60,9949.36
142,60,9476.5
144,60,8990.65
146,60,8501.1
148,60,8016.47
150,60,7544.61
152,60,7092.6
154,60,6666.65
156,60,6272.08
158,60,5913.24
160,60,5593.44
162,60,5314.84
164,60,5078.44
166,60,4884.01
168,60,4730.07
170,60,4613.94
172,60,4531.78
174,60,4478.76
176,60,4449.17
178,60,4436.63
180,60,4434.29
-180,62,4883.81
-178,62,4898.94
-176,62,4904.68
-174,62,4893.57
-172,62,4858.76
-170,62,4794.2
-168,62,4694.79
-166,62,4556.52
-164,62,4376.56
-162,62,4153.35
-160,62,3886.62
-158,62,3577.45
-156,62,3228.28
-154,62,2842.86
-152,62,2426.27
-150,62,1984.76
-148,62,1525.74
-146,62,1057.49
-144,62,589.021
-142,62,129.776
-140,62,-310.723
-138,62,-723.22
-136,62,-1099.11
-134,62,-1430.83
-132,62,-1712.2
-130,62,-1938.76
-128,62,-2107.98
-126,62,-2219.45
-124,62,-2274.91
-122,62,-2278.24
-120,62,-2235.33
-118,62,-2153.85
-116,62,-2043.03
-114,62,-1913.29
-112,62,-1775.9
-110,62,-1642.59
-108,62,-1525.21
-106,62,-1435.36
-104,62,-1383.99
-102,62,-1381.12
-100,62,-1435.54
-98,62,-1554.46
-96,62,-1743.33
-94,62,-2005.55
-92,62,-2342.31
-90,62,-2752.46
-88,62,-3232.33
-86,62,-3775.78
-84,62,-4374.23
-82,62,-5016.76
-80,62,-5690.41
-78,62,-6380.49
-76,62,-7071.04
-74,62,-7745.4
-72,62,-8386.82
-70,62,-8979.1
-68,62,-9507.31
-66,62,-9958.38
-64,62,-10321.7
-62,62,-10589.4
-60,62,-10756.9
-58,62,-10822.8
-56,62,-10788.8
-54,62,-10659.9
-52,62,-10443.2
-50,62,-10148.1
-48,62,-9785.63
-46,62,-9367.71
-44,62,-8906.72
-42,62,-8415.08
-40,62,-7904.86
-38,62,-7387.5
-36,62,-6873.67
-34,62,-6373.2
-32,62,-5895.01
-30,62,-5447.16
-28,62,-5036.86
-26,62,-4670.43
-24,62,-4353.29
-22,62,-4089.86
-20,62,-3883.44
-18,62,-3736.09
-16,62,-3648.46
-14,62,-3619.69
-12,62,-3647.28
-10,62,-3727.11
-8,62,-3853.4
-6,62,-4018.87
-4,62,-4214.87
-2,62,-4431.67
0,62,-4658.76
2,62,-4885.16
4,62,-5099.86
6,62,-5292.18
8,62,-5452.16
10,62,-5570.96
12,62,-5641.1
14,62,-5656.84
16,62,-5614.28
18,62,-5511.55
20,62,-5348.81
22,62,-5128.23
24,62,-4853.87
26,62,-4531.49
28,62,-4168.28
30,62,-3772.56
32,62,-3353.46
34,62,-2920.6
36,62,-2483.72
38,62,-2052.36
40,62,-1635.61
42,62,-1241.84
44,62,-878.435
46,62,-551.658
48,62,-266.457
50,62,-26.336
52,62,166.766
54,62,312.56
56,62,412.471
58,62,469.659
60,62,489
62,62,477.007
64,62,441.7
66,62,392.408
68,62,339.509
70,62,294.118
72,62,267.733
74,62,271.846
76,62,317.541
78,62,415.087
80,62,573.547
82,62,800.412
84,62,1101.27
86,62,1479.54
88,62,1936.21
90,62,2469.73
92,62,3075.89
94,62,3747.83
96,62,4476.16
98,62,5249.15
100,62,6053
102,62,6872.3
104,62,7690.48
106,62,8490.41
108,62,9255.01
110,62,9967.91
112,62,10614.1
114,62,11180.4
116,62,11656.2
118,62,12033.6
120,62,12307.7
122,62,12476.6
124,62,12541.5
126,62,12506.4
128,62,12377.7
130,62,12163.7
132,62,11874.3
134,62,11520.5
136,62,11113.6
138,62,10665.3
140,62,10186.9
142,62,9689.55
144,62,9183.46
146,62,8678.26
148,62,8182.74
150,62,7704.85
152,62,7251.65
154,62,6829.26
156,62,6442.84
158,62,6096.51
160,62,5793.25
162,62,5534.83
164,62,5321.74
166,62,5153.14
168,62,5026.82
170,62,4939.27
172,62,4885.76
174,62,4860.48
176,62,4856.72
178,62,4867.09
180,62,4883.81
-180,64,5236.42
-178,64,5270.02
-176,64,5289.32
-174,64,5286.23
-172,64,5253.4
-170,64,5184.47
-168,64,5074.24
-166,64,4918.8
-164,64,4715.59
-162,64,4463.49
-160,64,4162.8
-158,64,3815.27
-156,64,3424.03
-154,64,2993.57
-152,64,2529.61
-150,64,2039.07
-148,64,1529.85
-146,64,1010.66
-144,64,490.829
-142,64,-20.0169
-140,64,-512.243
-138,64,-976.554
-136,64,-1404.34
-134,64,-1788.06
-132,64,-2121.49
-130,64,-2400.11
-128,64,-2621.22
-126,64,-2784.15
-124,64,-2890.27
-122,64,-2942.98
-120,64,-2947.61
-118,64,-2911.2
-116,64,-2842.3
-114,64,-2750.63
-112,64,-2646.84
-110,64,-2542.07
-108,64,-2447.73
-106,64,-2375.07
-104,64,-2334.91
-102,64,-2337.28
-100,64,-2391.17
-98,64,-2504.19
-96,64,-2682.33
-94,64,-2929.66
-92,64,-3248.16
-90,64,-3637.46
-88,64,-4094.76
-86,64,-4614.67
-84,64,-5189.29
-82,64,-5808.26
-80,64,-6458.97
-78,64,-7126.92
-76,64,-7796.15
-74,64,-8449.79
-72,64,-9070.73
-70,64,-9642.32
-68,64,-10149.1
-66,64,-10577.4
-64,64,-10916.2
-62,64,-11157.3
-60,64,-11295.9
-58,64,-11330.6
-56,64,-11263.3
-54,64,-11099.4
-52,64,-10846.5
-50,64,-10514.8
-48,64,-10115.9
-46,64,-9662.61
-44,64,-9167.91
-42,64,-8644.89
-40,64,-8106.13
-38,64,-7563.51
-36,64,-7028
-34,64,-6509.66
-32,64,-6017.57
-30,64,-5559.91
-28,64,-5143.97
-26,64,-4776.14
-24,64,-4461.88
-22,64,-4205.65
-20,64,-4010.71
-18,64,-3879.01
-16,64,-3811.01
-14,64,-3805.5
-12,64,-3859.52
-10,64,-3968.29
-8,64,-4125.26
-6,64,-4322.2
-4,64,-4549.46
-2,64,-4796.17
0,64,-5050.69
2,64,-5300.93
4,64,-5534.83
6,64,-5740.78
8,64,-5908.08
10,64,-6027.31
12,64,-6090.69
14,64,-6092.4
16,64,-6028.73
18,64,-5898.19
20,64,-5701.57
22,64,-5441.84
24,64,-5123.93
26,64,-4754.55
28,64,-4341.84
30,64,-3894.98
32,64,-3423.9
34,64,-2938.81
36,64,-2449.89
38,64,-1967
40,64,-1499.33
42,64,-1055.28
44,64,-642.164
46,64,-266.174
48,64,67.8057
50,64,356.263
52,64,597.153
54,64,789.967
56,64,935.792
58,64,1037.35
60,64,1098.98
62,64,1126.63
64,64,1127.72
66,64,1111.01
68,64,1086.35
70,64,1064.43
72,64,1056.41
74,64,1073.59
76,64,1127
78,64,1227.01
80,64,1382.93
82,64,1602.63
84,64,1892.26
86,64,2255.85
88,64,2695.12
90,64,3209.28
92,64,3794.88
94,64,4445.79
96,64,5153.2
98,64,5905.86
100,64,6690.27
102,64,7491.08
104,64,8291.63
106,64,9074.48
108,64,9822.09
110,64,10517.5
112,64,11145.2
114,64,11691.3
116,64,12144.8
118,64,12497.4
120,64,12744.1
122,64,12883
124,64,12915.8
126,64,12846.9
128,64,12683.3
130,64,12434.2
132,64,12110.3
134,64,11723.3
136,64,11285.4
138,64,10808.9
140,64,10305.7
142,64,9787.25
144,64,9264.06
146,64,8745.93
148,64,8241.74
150,64,7759.44
152,64,7306.07
154,64,6887.69
156,64,6509.37
158,64,6175.1
160,64,5887.68
162,64,5648.63
164,64,5458.07
166,64,5314.71
168,64,5215.77
170,64,5157.04
172,64,5132.98
174,64,5136.88
176,64,5161.05
178,64,5197.15
180,64,5236.42
-180,66,5490.86
-178,66,5546.24
-176,66,5583.21
-174,66,5592.92
-172,66,5567.49
-170,66,5500.16
-168,66,5385.52
-166,66,5219.66
-164,66,5000.2
-162,66,4726.38
-160,66,4398.98
-158,66,4020.33
-156,66,3594.23
-154,66,3125.83
-152,66,2621.51
-150,66,2088.75
-148,66,1535.94
-146,66,972.184
-144,66,407.037
-142,66,-149.741
-140,66,-688.492
-138,66,-1199.97
-136,66,-1675.64
-134,66,-2108.04
-132,66,-2490.99
-130,66,-2819.87
-128,66,-3091.83
-126,66,-3305.84
-124,66,-3462.8
-122,66,-3565.51
-120,66,-3618.55
