Phi[deg],Theta[deg],dB(RealizedGainTotal)
38,136,-13.7068
40,136,-13.8602
42,136,-13.9415
44,136,-13.9207
46,136,-13.7662
48,136,-13.4561
50,136,-12.9881
52,136,-12.3825
54,136,-11.677
56,136,-10.9148
58,136,-10.1363
60,136,-9.37346
62,136,-8.64936
64,136,-7.9793
66,136,-7.37275
68,136,-6.83502
70,136,-6.36866
72,136,-5.9744
74,136,-5.65173
76,136,-5.39935
78,136,-5.21535
80,136,-5.09731
82,136,-5.04228
84,136,-5.0467
86,136,-5.10618
88,136,-5.21532
90,136,-5.36737
92,136,-5.55396
94,136,-5.76489
96,136,-5.988
98,136,-6.20952
100,136,-6.4148
102,136,-6.58972
104,136,-6.72251
106,136,-6.80573
108,136,-6.83769
110,136,-6.82281
112,136,-6.7709
114,136,-6.69541
116,136,-6.61151
118,136,-6.53437
120,136,-6.47807
122,136,-6.45493
124,136,-6.47548
126,136,-6.54849
128,136,-6.68129
130,136,-6.87993
132,136,-7.14937
134,136,-7.49339
136,136,-7.91434
138,136,-8.41239
140,136,-8.98416
142,136,-9.6203
144,136,-10.3018
146,136,-10.995
148,136,-11.6468
150,136,-12.1846
152,136,-12.5303
154,136,-12.6278
156,136,-12.4722
158,136,-12.1121
160,136,-11.6236
162,136,-11.0807
164,136,-10.5391
166,136,-10.0348
168,136,-9.58853
170,136,-9.21063
172,136,-8.90542
174,136,-8.67372
176,136,-8.51445
178,136,-8.42559
180,136,-8.40464
-180,138,-8.17367
-178,138,-8.20742
-176,138,-8.30034
-174,138,-8.44904
-172,138,-8.64971
-170,138,-8.898
-168,138,-9.18881
-166,138,-9.51615
-164,138,-9.87309
-162,138,-10.2519
-160,138,-10.6444
-158,138,-11.0429
-156,138,-11.4412
-154,138,-11.8357
-152,138,-12.2272
-150,138,-12.621
-148,138,-13.0275
-146,138,-13.461
-144,138,-13.9377
-142,138,-14.4728
-140,138,-15.0749
-138,138,-15.7366
-136,138,-16.4174
-134,138,-17.0185
-132,138,-17.368
-130,138,-17.2701
-128,138,-16.6431
-126,138,-15.5986
-124,138,-14.3429
-122,138,-13.0475
-120,138,-11.8111
-118,138,-10.679
-116,138,-9.6671
-114,138,-8.77741
-112,138,-8.00614
-110,138,-7.34741
-108,138,-6.795
-106,138,-6.343
-104,138,-5.98613
-102,138,-5.71969
-100,138,-5.53953
-98,138,-5.44188
-96,138,-5.42315
-94,138,-5.47969
-92,138,-5.60742
-90,138,-5.80141
-88,138,-6.05526
-86,138,-6.36041
-84,138,-6.70526
-82,138,-7.07436
-80,138,-7.44786
-78,138,-7.80193
-76,138,-8.11055
-74,138,-8.34938
-72,138,-8.50085
-70,138,-8.55891
-68,138,-8.53091
-66,138,-8.43573
-64,138,-8.29909
-62,138,-8.14843
-60,138,-8.00921
-58,138,-7.90301
-56,138,-7.84731
-54,138,-7.85604
-52,138,-7.94045
-50,138,-8.11011
-48,138,-8.37365
-46,138,-8.73943
-44,138,-9.21596
-42,138,-9.8119
-40,138,-10.5355
-38,138,-11.3922
-36,138,-12.3798
-34,138,-13.4747
-32,138,-14.6067
-30,138,-15.6189
-28,138,-16.2558
-26,138,-16.2828
-24,138,-15.7015
-22,138,-14.7471
-20,138,-13.6729
-18,138,-12.6332
-16,138,-11.6963
-14,138,-10.884
-12,138,-10.1976
-10,138,-9.63074
-8,138,-9.17452
-6,138,-8.82005
-4,138,-8.55907
-2,138,-8.38423
0,138,-8.28892
2,138,-8.26722
4,138,-8.31356
6,138,-8.42258
8,138,-8.58885
10,138,-8.80661
12,138,-9.06956
14,138,-9.37068
16,138,-9.70211
18,138,-10.0552
20,138,-10.4208
22,138,-10.7897
24,138,-11.1537
26,138,-11.5058
28,138,-11.8418
30,138,-12.1599
32,138,-12.4601
34,138,-12.7433
36,138,-13.0086
38,138,-13.2502
40,138,-13.4548
42,138,-13.599
44,138,-13.6503
46,138,-13.5723
48,138,-13.3356
50,138,-12.9304
52,138,-12.372
54,138,-11.6969
56,138,-10.9509
58,138,-10.1777
60,138,-9.41291
62,138,-8.68222
64,138,-8.00276
66,138,-7.38513
68,138,-6.8353
70,138,-6.35623
72,138,-5.94887
74,138,-5.61292
76,138,-5.34725
78,138,-5.15021
80,138,-5.01972
82,138,-4.9533
84,138,-4.94805
86,138,-5.00054
88,138,-5.1066
90,138,-5.2611
92,138,-5.4577
94,138,-5.68855
96,138,-5.94409
98,138,-6.21297
100,138,-6.48227
102,138,-6.73824
104,138,-6.9675
106,138,-7.15871
108,138,-7.30445
110,138,-7.40258
112,138,-7.4568
114,138,-7.47605
116,138,-7.47309
118,138,-7.46266
120,138,-7.45982
122,138,-7.4788
124,138,-7.53228
126,138,-7.6312
128,138,-7.78476
130,138,-8.00051
132,138,-8.28441
134,138,-8.64071
136,138,-9.07142
138,138,-9.57525
140,138,-10.1457
142,138,-10.7678
144,138,-11.4134
146,138,-12.0364
148,138,-12.5701
150,138,-12.9359
152,138,-13.0673
154,138,-12.9412
156,138,-12.5905
158,138,-12.086
160,138,-11.5048
162,138,-10.909
164,138,-10.3407
166,138,-9.82493
168,138,-9.3748
170,138,-8.99625
172,138,-8.69096
174,138,-8.45823
176,138,-8.29617
178,138,-8.20225
180,138,-8.17367
-180,140,-7.88771
-178,140,-7.91125
-176,140,-7.98968
-174,140,-8.11945
-172,140,-8.29668
-170,140,-8.51696
-168,140,-8.77536
-166,140,-9.06632
-164,140,-9.38378
-162,140,-9.72144
-160,140,-10.0732
-158,140,-10.434
-156,140,-10.8003
-154,140,-11.1717
-152,140,-11.5509
-150,140,-11.9445
-148,140,-12.3629
-146,140,-12.8192
-144,140,-13.3278
-142,140,-13.9016
-140,140,-14.5473
-138,140,-15.256
-136,140,-15.9862
-134,140,-16.638
-132,140,-17.0369
-130,140,-16.9821
-128,140,-16.3873
-126,140,-15.3645
-124,140,-14.1238
-122,140,-12.8397
-120,140,-11.6121
-118,140,-10.4866
-116,140,-9.47907
-114,140,-8.59138
-112,140,-7.81968
-110,140,-7.15804
-108,140,-6.60022
-106,140,-6.14034
-104,140,-5.77314
-102,140,-5.49401
-100,140,-5.2989
-98,140,-5.18426
-96,140,-5.14683
-94,140,-5.1835
-92,140,-5.29105
-90,140,-5.46585
-88,140,-5.7035
-86,140,-5.99832
-84,140,-6.34276
-82,140,-6.72669
-80,140,-7.13674
-78,140,-7.55591
-76,140,-7.96376
-74,140,-8.33781
-72,140,-8.6564
-70,140,-8.90278
-68,140,-9.0692
-66,140,-9.15921
-64,140,-9.18703
-62,140,-9.17437
-60,140,-9.1462
-58,140,-9.12713
-56,140,-9.13926
-54,140,-9.20141
-52,140,-9.32929
-50,140,-9.53612
-48,140,-9.83332
-46,140,-10.231
-44,140,-10.7383
-42,140,-11.3625
-40,140,-12.1069
-38,140,-12.9656
-36,140,-13.9118
-34,140,-14.8767
-32,140,-15.7211
-30,140,-16.2341
-28,140,-16.2272
-26,140,-15.6895
-24,140,-14.7983
-22,140,-13.767
-20,140,-12.7411
-18,140,-11.794
-16,140,-10.9545
-14,140,-10.2294
-12,140,-9.61602
-10,140,-9.10796
-8,140,-8.6979
-6,140,-8.3787
-4,140,-8.1437
-2,140,-7.98688
0,140,-7.90276
2,140,-7.88622
4,140,-7.9324
6,140,-8.03644
8,140,-8.19336
10,140,-8.39783
12,140,-8.64405
14,140,-8.92563
16,140,-9.23556
18,140,-9.56639
20,140,-9.91047
22,140,-10.2605
24,140,-10.61
26,140,-10.9543
28,140,-11.2904
30,140,-11.6177
32,140,-11.9367
34,140,-12.2482
36,140,-12.5507
38,140,-12.8381
40,140,-13.0964
42,140,-13.3013
44,140,-13.4182
46,140,-13.4073
48,140,-13.2337
50,140,-12.8819
52,140,-12.3637
54,140,-11.7148
56,140,-10.983
58,140,-10.215
60,140,-9.44923
62,140,-8.71336
64,140,-8.02591
66,140,-7.39824
68,140,-6.8368
70,140,-6.34477
72,140,-5.92323
74,140,-5.57198
76,140,-5.29
78,140,-5.07578
80,140,-4.92744
82,140,-4.84284
84,140,-4.81957
86,140,-4.85486
88,140,-4.94552
90,140,-5.08772
92,140,-5.27687
94,140,-5.50732
96,140,-5.7722
98,140,-6.06319
100,140,-6.37049
102,140,-6.68301
104,140,-6.98887
106,140,-7.27635
108,140,-7.53524
110,140,-7.75832
112,140,-7.94264
114,140,-8.09023
116,140,-8.20789
118,140,-8.30626
120,140,-8.39834
122,140,-8.49806
124,140,-8.61906
126,140,-8.77385
128,140,-8.97333
130,140,-9.22652
132,140,-9.54025
134,140,-9.9187
136,140,-10.3624
138,140,-10.8667
140,140,-11.4186
142,140,-11.9932
144,140,-12.5486
146,140,-13.0242
148,140,-13.3473
150,140,-13.453
152,140,-13.3134
154,140,-12.952
156,140,-12.431
158,140,-11.8233
160,140,-11.1911
162,140,-10.578
164,140,-10.0111
166,140,-9.50523
168,140,-9.06767
170,140,-8.70095
172,140,-8.40495
174,140,-8.17812
176,140,-8.01814
178,140,-7.92231
180,140,-7.88771
-180,142,-7.57922
-178,142,-7.59444
-176,142,-7.65975
-174,142,-7.77175
-172,142,-7.92678
-170,142,-8.1208
-168,142,-8.34941
-166,142,-8.60795
-164,142,-8.89159
-162,142,-9.19569
-160,142,-9.51618
-158,142,-9.85015
-156,142,-10.1964
-154,142,-10.5562
-152,142,-10.9333
-150,142,-11.3347
-148,142,-11.7698
-146,142,-12.25
-144,142,-12.7874
-142,142,-13.3921
-140,142,-14.0676
-138,142,-14.8017
-136,142,-15.55
-134,142,-16.2115
-132,142,-16.6161
-130,142,-16.5739
-128,142,-16.0077
-126,142,-15.0261
-124,142,-13.829
-122,142,-12.5837
-120,142,-11.3876
-118,142,-10.2864
-116,142,-9.29658
-114,142,-8.42088
-112,142,-7.65607
-110,142,-6.99676
-108,142,-6.43707
-106,142,-5.97142
-104,142,-5.59474
-102,142,-5.3026
-100,142,-5.0911
-98,142,-4.95685
-96,142,-4.89682
-94,142,-4.90821
-92,142,-4.98831
-90,142,-5.13431
-88,142,-5.34306
-86,142,-5.61078
-84,142,-5.93269
-82,142,-6.30259
-80,142,-6.7124
-78,142,-7.15166
-76,142,-7.60729
-74,142,-8.06369
-72,142,-8.50356
-70,142,-8.90966
-68,142,-9.26745
-66,142,-9.56807
-64,142,-9.81059
-62,142,-10.0027
-60,142,-10.1595
-58,142,-10.3007
-56,142,-10.4479
-54,142,-10.6222
-52,142,-10.8428
-50,142,-11.1266
-48,142,-11.4874
-46,142,-11.9362
-44,142,-12.4798
-42,142,-13.118
-40,142,-13.8378
-38,142,-14.6031
-36,142,-15.3378
-34,142,-15.9141
-32,142,-16.1725
-30,142,-16.0017
-28,142,-15.4231
-26,142,-14.5727
-24,142,-13.6057
-22,142,-12.6346
-20,142,-11.7219
-18,142,-10.8967
-16,142,-10.169
-14,142,-9.5397
-12,142,-9.00551
-10,142,-8.5614
-8,142,-8.20194
-6,142,-7.9218
-4,142,-7.71597
-2,142,-7.57978
0,142,-7.50881
2,142,-7.49887
4,142,-7.5458
6,142,-7.64541
8,142,-7.7933
10,142,-7.98478
12,142,-8.21478
14,142,-8.47782
16,142,-8.76805
18,142,-9.0794
20,142,-9.4059
22,142,-9.74203
24,142,-10.0832
26,142,-10.4262
28,142,-10.7693
30,142,-11.1123
32,142,-11.4558
34,142,-11.7999
36,142,-12.1426
38,142,-12.4767
40,142,-12.7875
42,142,-13.0498
44,142,-13.2274
46,142,-13.2774
48,142,-13.1609
50,142,-12.8577
52,142,-12.3765
54,142,-11.7528
56,142,-11.0357
58,142,-10.2745
60,142,-9.50977
62,142,-8.77088
64,142,-8.07739
66,142,-7.44129
68,142,-6.86934
70,142,-6.36488
72,142,-5.9291
74,142,-5.56183
76,142,-5.26211
78,142,-5.0285
80,142,-4.85925
82,142,-4.75242
84,142,-4.70592
86,142,-4.71742
88,142,-4.7844
90,142,-4.90396
92,142,-5.07275
94,142,-5.28681
96,142,-5.54142
98,142,-5.83093
100,142,-6.14864
102,142,-6.48677
104,142,-6.83661
106,142,-7.18881
108,142,-7.53407
110,142,-7.86401
112,142,-8.17221
114,142,-8.45525
116,142,-8.71336
118,142,-8.95062
120,142,-9.17449
122,142,-9.39491
124,142,-9.62319
126,142,-9.87083
128,142,-10.1485
130,142,-10.465
132,142,-10.8266
134,142,-11.2354
136,142,-11.6878
138,142,-12.1719
140,142,-12.664
142,142,-13.1252
144,142,-13.5013
146,142,-13.7297
148,142,-13.7574
150,142,-13.5637
152,142,-13.1703
154,142,-12.631
156,142,-12.0094
158,142,-11.3609
160,142,-10.726
162,142,-10.1309
164,142,-9.59075
166,142,-9.11343
168,142,-8.70227
170,142,-8.35787
172,142,-8.07924
174,142,-7.86453
176,142,-7.71139
178,142,-7.61722
180,142,-7.57922
-180,144,-7.28462
-178,144,-7.29397
-176,144,-7.34862
-174,144,-7.44555
-172,144,-7.58152
-170,144,-7.75311
-168,144,-7.95671
-166,144,-8.18868
-164,144,-8.44549
-162,144,-8.72403
-160,144,-9.02191
-158,144,-9.33789
-156,144,-9.67226
-154,144,-10.0272
-152,144,-10.4071
-150,144,-10.8184
-148,144,-11.2694
-146,144,-11.7696
-144,144,-12.3286
-142,144,-12.9532
-140,144,-13.6432
-138,144,-14.3822
-136,144,-15.1222
-134,144,-15.7627
-132,144,-16.1444
-130,144,-16.0993
-128,144,-15.5653
-126,144,-14.6428
-124,144,-13.5118
-122,144,-12.326
-120,144,-11.1785
-118,144,-10.1147
-116,144,-9.15258
-114,144,-8.29636
-112,144,-7.54409
-110,144,-6.89131
-108,144,-6.33282
-106,144,-5.86354
-104,144,-5.47878
-102,144,-5.17433
-100,144,-4.94653
-98,144,-4.79213
-96,144,-4.70827
-94,144,-4.69239
-92,144,-4.74207
-90,144,-4.85499
-88,144,-5.02873
-86,144,-5.26064
-84,144,-5.54765
-82,144,-5.88601
-80,144,-6.27105
-78,144,-6.6969
-76,144,-7.15628
-74,144,-7.64026
-72,144,-8.13841
-70,144,-8.63914
-68,144,-9.13063
-66,144,-9.60215
-64,144,-10.0458
-62,144,-10.458
-60,144,-10.8408
-58,144,-11.2018
-56,144,-11.553
-54,144,-11.9095
-52,144,-12.2872
-50,144,-12.7008
-48,144,-13.1615
-46,144,-13.6746
-44,144,-14.2349
-42,144,-14.8208
-40,144,-15.3854
-38,144,-15.8498
-36,144,-16.1094
-34,144,-16.0687
-32,144,-15.6948
-30,144,-15.0401
-28,144,-14.2085
-26,144,-13.3035
-24,144,-12.4003
-22,144,-11.5442
-20,144,-10.7587
-18,144,-10.0539
-16,144,-9.43266
-14,144,-8.89409
-12,144,-8.43534
-10,144,-8.05282
-8,144,-7.74272
-6,144,-7.50123
-4,144,-7.32467
-2,144,-7.2095
0,144,-7.15228
2,144,-7.14961
4,144,-7.19805
6,144,-7.29407
8,144,-7.43393
10,144,-7.61366
12,144,-7.82902
14,144,-8.07553
16,144,-8.34852
18,144,-8.64334
20,144,-8.95554
22,144,-9.28121
24,144,-9.61729
26,144,-9.96176
28,144,-10.3138
30,144,-10.6734
32,144,-11.0412
34,144,-11.4166
36,144,-11.7969
38,144,-12.1744
40,144,-12.5334
42,144,-12.8482
44,144,-13.0813
46,144,-13.1875
48,144,-13.1247
50,144,-12.8687
52,144,-12.4253
54,144,-11.8287
56,144,-11.1292
58,144,-10.378
60,144,-9.61743
62,144,-8.87842
64,144,-8.18142
66,144,-7.53897
68,144,-6.95815
70,144,-6.44248
72,144,-5.99322
74,144,-5.61026
76,144,-5.29269
78,144,-5.0391
80,144,-4.84786
82,144,-4.71714
84,144,-4.64503
86,144,-4.62951
88,144,-4.66848
90,144,-4.75963
92,144,-4.90045
94,144,-5.08811
96,144,-5.31936
98,144,-5.59047
100,144,-5.89709
102,144,-6.2342
104,144,-6.59614
106,144,-6.97665
108,144,-7.3691
110,144,-7.76686
112,144,-8.1638
114,144,-8.55493
116,144,-8.93702
118,144,-9.30911
120,144,-9.67271
122,144,-10.0317
124,144,-10.3917
126,144,-10.7594
128,144,-11.141
130,144,-11.5414
132,144,-11.9619
134,144,-12.3983
136,144,-12.8384
138,144,-13.2591
140,144,-13.6248
142,144,-13.8895
144,144,-14.0047
146,144,-13.9353
148,144,-13.6735
150,144,-13.2436
152,144,-12.692
154,144,-12.0708
156,144,-11.4258
158,144,-10.7913
160,144,-10.1904
162,144,-9.6374
164,144,-9.1402
166,144,-8.70272
168,144,-8.32626
170,144,-8.01053
172,144,-7.75432
174,144,-7.55584
176,144,-7.41298
178,144,-7.32341
180,144,-7.28462
-180,146,-7.03951
-178,146,-7.04517
-176,146,-7.09174
-174,146,-7.17666
-172,146,-7.29726
-170,146,-7.4508
-168,146,-7.63452
-166,146,-7.84579
-164,146,-8.08224
-162,146,-8.34201
-160,146,-8.62397
-158,146,-8.92805
-156,146,-9.25546
-154,146,-9.60888
-152,146,-9.99259
-150,146,-10.4124
-148,146,-10.8753
-146,146,-11.3889
-144,146,-11.9601
-142,146,-12.5923
-140,146,-13.2813
-138,146,-14.0063
-136,146,-14.7163
-134,146,-15.3143
-132,146,-15.6572
-130,146,-15.6039
-128,146,-15.1084
-126,146,-14.2587
-124,146,-13.21
-122,146,-12.0989
-120,146,-11.0124
-118,146,-9.99603
-116,146,-9.06938
-114,146,-8.23871
-112,146,-7.50372
-110,146,-6.86119
-108,146,-6.30687
-106,146,-5.83634
-104,146,-5.4454
-102,146,-5.13021
-100,146,-4.88735
-98,146,-4.71378
-96,146,-4.60682
-94,146,-4.56408
-92,146,-4.58335
-90,146,-4.66261
-88,146,-4.79989
-86,146,-4.99319
-84,146,-5.24039
-82,146,-5.53915
-80,146,-5.88675
-78,146,-6.28001
-76,146,-6.71513
-74,146,-7.18761
-72,146,-7.69217
-70,146,-8.22284
-68,146,-8.77308
-66,146,-9.33617
-64,146,-9.90577
-62,146,-10.4765
-60,146,-11.0449
-58,146,-11.6096
-56,146,-12.1714
-54,146,-12.7333
-52,146,-13.2982
-50,146,-13.8669
-48,146,-14.4346
-46,146,-14.9853
-44,146,-15.4871
-42,146,-15.8878
-40,146,-16.1194
-38,146,-16.1168
-36,146,-15.8474
-34,146,-15.3307
-32,146,-14.6298
-30,146,-13.8224
-28,146,-12.9766
-26,146,-12.1411
-24,146,-11.3465
-22,146,-10.61
-20,146,-9.94039
-18,146,-9.34093
-16,146,-8.81205
-14,146,-8.3525
-12,146,-7.96019
-10,146,-7.63259
-8,146,-7.36706
-6,146,-7.16088
-4,146,-7.01136
-2,146,-6.91582
0,146,-6.87159
2,146,-6.87595
4,146,-6.9261
6,146,-7.0191
8,146,-7.1519
10,146,-7.32123
12,146,-7.52368
14,146,-7.75573
16,146,-8.01383
18,146,-8.29455
20,146,-8.59478
22,146,-8.91193
24,146,-9.24411
26,146,-9.59028
28,146,-9.95022
30,146,-10.3242
32,146,-10.7126
34,146,-11.1146
36,146,-11.5269
38,146,-11.9411
40,146,-12.3415
42,146,-12.7018
44,146,-12.9843
46,146,-13.1424
48,146,-13.1313
50,146,-12.9232
52,146,-12.5205
54,146,-11.9556
56,146,-11.2788
58,146,-10.5424
60,146,-9.7904
62,146,-9.05499
64,146,-8.3576
66,146,-7.7114
68,146,-7.12386
70,146,-6.59873
72,146,-6.13742
74,146,-5.73993
76,146,-5.40539
78,146,-5.13247
80,146,-4.91961
82,146,-4.76507
84,146,-4.66708
86,146,-4.62383
88,146,-4.63345
90,146,-4.69404
92,146,-4.80362
94,146,-4.96004
96,146,-5.16103
98,146,-5.40403
100,146,-5.68624
102,146,-6.00452
104,146,-6.35536
106,146,-6.73495
108,146,-7.13917
110,146,-7.56373
112,146,-8.00435
114,146,-8.45698
116,146,-8.9181
118,146,-9.38494
120,146,-9.85567
122,146,-10.3294
124,146,-10.8058
126,146,-11.2847
128,146,-11.7648
130,146,-12.2421
132,146,-12.7083
134,146,-13.1483
136,146,-13.5384
138,146,-13.8466
140,146,-14.0359
142,146,-14.0727
144,146,-13.9381
146,146,-13.636
148,146,-13.1931
150,146,-12.6493
152,146,-12.0472
154,146,-11.424
156,146,-10.8081
158,146,-10.2195
160,146,-9.67105
162,146,-9.17058
164,146,-8.7224
166,146,-8.32845
168,146,-7.98918
170,146,-7.70406
172,146,-7.47195
174,146,-7.29132
176,146,-7.16038
178,146,-7.07715
180,146,-7.03951
-180,148,-6.87561
-178,148,-6.87908
-176,148,-6.9196
-174,148,-6.99514
-172,148,-7.10363
-170,148,-7.243
-168,148,-7.41127
-166,148,-7.60668
-164,148,-7.82782
-162,148,-8.07377
-160,148,-8.34431
-158,148,-8.6401
-156,148,-8.96282
-154,148,-9.3153
-152,148,-9.70148
-150,148,-10.1263
-148,148,-10.5955
-146,148,-11.1145
-144,148,-11.6875
-142,148,-12.3146
-140,148,-12.9876
-138,148,-13.6819
-136,148,-14.3452
-134,148,-14.8871
-132,148,-15.1841
-130,148,-15.1235
-128,148,-14.6725
-126,148,-13.9048
-124,148,-12.9489
-122,148,-11.9232
-120,148,-10.9075
-118,148,-9.94652
-116,148,-9.06198
-114,148,-8.26225
-112,148,-7.54894
-110,148,-6.92034
-108,148,-6.37332
-106,148,-5.90427
-104,148,-5.50959
-102,148,-5.1859
-100,148,-4.9301
-98,148,-4.73941
-96,148,-4.61134
-94,148,-4.54368
-92,148,-4.53442
-90,148,-4.58174
-88,148,-4.68395
-86,148,-4.83943
-84,148,-5.04661
-82,148,-5.30389
-80,148,-5.6096
-78,148,-5.96194
-76,148,-6.35894
-74,148,-6.79842
-72,148,-7.27793
-70,148,-7.79478
-68,148,-8.34602
-66,148,-8.92851
-64,148,-9.53893
-62,148,-10.1738
-60,148,-10.8296
-58,148,-11.5023
-56,148,-12.1868
-54,148,-12.8761
-52,148,-13.5588
-50,148,-14.2166
-48,148,-14.8205
-46,148,-15.3282
-44,148,-15.6862
-42,148,-15.8398
-40,148,-15.753
-38,148,-15.4261
-36,148,-14.8975
-34,148,-14.2278
-32,148,-13.4796
-30,148,-12.7042
-28,148,-11.9381
-26,148,-11.205
-24,148,-10.519
-22,148,-9.88797
-20,148,-9.31556
-18,148,-8.80309
-16,148,-8.35041
-14,148,-7.9565
-12,148,-7.61985
-10,148,-7.33873
-8,148,-7.11124
-6,148,-6.93541
-4,148,-6.80924
-2,148,-6.73069
0,148,-6.69764
2,148,-6.70793
4,148,-6.75929
6,148,-6.84935
8,148,-6.97564
10,148,-7.13556
12,148,-7.32646
14,148,-7.54569
16,148,-7.79065
18,148,-8.05897
20,148,-8.34859
22,148,-8.65796
24,148,-8.98611
26,148,-9.3327
28,148,-9.69795
30,148,-10.0823
32,148,-10.486
34,148,-10.908
36,148,-11.3446
38,148,-11.7872
40,148,-12.2203
42,148,-12.6177
44,148,-12.9421
46,148,-13.1468
48,148,-13.1853
50,148,-13.0268
52,148,-12.6696
54,148,-12.1429
56,148,-11.4957
58,148,-10.7807
60,148,-10.0429
62,148,-9.31576
64,148,-8.62185
66,148,-7.97511
68,148,-7.38353
70,148,-6.85124
72,148,-6.3799
74,148,-5.96964
76,148,-5.61976
78,148,-5.32901
80,148,-5.0959
82,148,-4.91882
84,148,-4.79608
86,148,-4.72603
88,148,-4.70699
90,148,-4.73731
92,148,-4.81532
94,148,-4.93934
96,148,-5.10764
98,148,-5.31841
100,148,-5.56974
102,148,-5.85961
104,148,-6.18584
106,148,-6.54612
108,148,-6.93799
110,148,-7.35886
112,148,-7.80603
114,148,-8.27672
116,148,-8.76812
118,148,-9.27733
120,148,-9.80127
122,148,-10.3364
124,148,-10.8783
126,148,-11.4208
128,148,-11.955
130,148,-12.4678
132,148,-12.9405
134,148,-13.348
136,148,-13.66
138,148,-13.8452
140,148,-13.8786
142,148,-13.7497
144,148,-13.4671
146,148,-13.0564
148,148,-12.5529
150,148,-11.9933
152,148,-11.4096
154,148,-10.827
156,148,-10.2636
158,148,-9.73185
160,148,-9.23976
162,148,-8.79211
164,148,-8.39154
166,148,-8.0392
168,148,-7.73525
170,148,-7.4792
172,148,-7.27011
174,148,-7.10674
176,148,-6.98763
178,148,-6.91118
180,148,-6.87561
-180,150,-6.81983
-178,150,-6.82163
-176,150,-6.85729
-174,150,-6.92524
-172,150,-7.02395
-170,150,-7.15195
-168,150,-7.30795
-166,150,-7.49089
-164,150,-7.70005
-162,150,-7.93521
-160,150,-8.19673
-158,150,-8.48568
-156,150,-8.80392
-154,150,-9.15412
-152,150,-9.53972
-150,150,-9.96469
-148,150,-10.4332
-146,150,-10.9488
-144,150,-11.5129
-142,150,-12.1224
-140,150,-12.7656
-138,150,-13.4151
-136,150,-14.0197
-134,150,-14.4983
-132,150,-14.7488
-130,150,-14.6845
-128,150,-14.2829
-126,150,-13.6024
-124,150,-12.7459
-122,150,-11.8131
-120,150,-10.8757
-118,150,-9.97734
-116,150,-9.14107
-114,150,-8.37757
-112,150,-7.69047
-110,150,-7.07972
-108,150,-6.54346
-106,150,-6.07903
-104,150,-5.68356
-102,150,-5.35418
-100,150,-5.08821
-98,150,-4.88317
-96,150,-4.73682
-94,150,-4.64714
-92,150,-4.61231
-90,150,-4.6307
-88,150,-4.70081
-86,150,-4.82128
-84,150,-4.99083
-82,150,-5.20828
-80,150,-5.47246
-78,150,-5.78226
-76,150,-6.13653
-74,150,-6.53415
-72,150,-6.97391
-70,150,-7.45453
-68,150,-7.97464
-66,150,-8.53263
-64,150,-9.12657
-62,150,-9.75393
-60,150,-10.4112
-58,150,-11.093
-56,150,-11.7912
-54,150,-12.4929
-52,150,-13.1779
-50,150,-13.8165
-48,150,-14.3677
-46,150,-14.7817
-44,150,-15.0093
-42,150,-15.0172
-40,150,-14.8026
-38,150,-14.395
-36,150,-13.8447
-34,150,-13.2063
-32,150,-12.5268
-30,150,-11.8413
-28,150,-11.1738
-26,150,-10.5396
-24,150,-9.94793
-22,150,-9.40388
-20,150,-8.91002
-18,150,-8.46732
-16,150,-8.07574
-14,150,-7.73463
-12,150,-7.44298
-10,150,-7.19957
-8,150,-7.00302
-6,150,-6.85187
-4,150,-6.74458
-2,150,-6.67955
0,150,-6.65511
2,150,-6.66951
4,150,-6.72094
6,150,-6.80749
8,150,-6.92723
10,150,-7.07814
12,150,-7.25824
14,150,-7.4656
16,150,-7.69843
18,150,-7.95519
20,150,-8.23466
22,150,-8.53606
24,150,-8.85908
26,150,-9.20389
28,150,-9.57097
30,150,-9.9609
32,150,-10.3738
34,150,-10.8083
36,150,-11.2606
38,150,-11.7224
40,150,-12.1781
42,150,-12.6029
44,150,-12.9605
46,150,-13.2053
48,150,-13.2907
50,150,-13.1834
52,150,-12.8771
54,150,-12.3966
56,150,-11.7877
58,150,-11.1023
60,150,-10.3858
62,150,-9.67303
64,150,-8.98752
66,150,-8.34427
68,150,-7.75206
70,150,-7.21552
72,150,-6.73671
74,150,-6.31606
76,150,-5.95304
78,150,-5.64658
80,150,-5.39532
82,150,-5.19774
84,150,-5.0523
86,150,-4.95746
88,150,-4.91168
90,150,-4.9135
92,150,-4.96147
94,150,-5.05418
96,150,-5.19025
98,150,-5.3683
100,150,-5.58693
102,150,-5.84474
104,150,-6.14029
106,150,-6.47207
108,150,-6.83852
110,150,-7.23795
112,150,-7.66855
114,150,-8.12827
116,150,-8.61476
118,150,-9.1251
120,150,-9.65557
122,150,-10.2011
124,150,-10.7547
126,150,-11.3064
128,150,-11.8423
130,150,-12.3435
132,150,-12.7855
134,150,-13.1399
136,150,-13.3772
138,150,-13.4738
140,150,-13.418
142,150,-13.2148
144,150,-12.8843
146,150,-12.4566
148,150,-11.9644
150,150,-11.4376
152,150,-10.9007
154,150,-10.3723
156,150,-9.86537
158,150,-9.38895
160,150,-8.9488
162,150,-8.54844
164,150,-8.18984
166,150,-7.87388
168,150,-7.60072
170,150,-7.36997
172,150,-7.18093
174,150,-7.03262
176,150,-6.92388
178,150,-6.85341
180,150,-6.81983
-180,152,-6.89442
